Coin 	BuyDate 	CloseDate 	Quantity 	BuyPrice 	SellPrice 	Spent USDT 	Gained USDT 	ProfitUSDT 	Profit 	ChannelName 	SellReason 	dBTC 	d24BTC 	dMarket 	dM24 	bvsv 	dBTC5m 	Pump1H 	Dump1H 	d24h 	d3h 	d1h 	d15m 	d5m 	d1m 	dBTC1m 	PriceBug 	Vd1m 	H. Vol 	D. Vol
IOST 	2022-03-30 08:57:54 	2022-03-30 09:00:29 	1382.0 \ 1382.0 	0.03617700 	0.03566900 	2.50083063 	1.75905818 	-0.74 	-29.7% 	(strategy <d180s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03570 BidEMA: 0.03570 LastPrice = 0.03571 BuyPrice = 0.03618 (strategy <d180s1.5 M+>); StopLoss fixed: 0.03574 AllowedDrop: BUY -15.0% 	-0.1 	-0.11 	0.49 	1.87 	1.09 	0.22 	10.01 	1.47 	18.15 	14.99 	11.66 	5.92 	3.06 	1.88 	0.07 	0 	3.24 	18.1 m 	92.4 m
DUSK 	2022-03-30 08:59:03 	2022-03-30 09:00:25 	197.0 \ 197.0 	0.50754000 	0.51022000 	5.00126871 	5.44902925 	0.45 	9.0% 	(strategy <d120s1 M+>) 	Auto Price Down 	-0.14 	-0.16 	0.44 	1.89 	0.44 	0.22 	12.51 	0.39 	23.71 	13 	12.95 	6.41 	3.7 	1.19 	0.04 	0 	2.99 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:05 	2022-03-30 09:00:21 	197.0 \ 197.0 	0.50633000 	0.50927000 	4.98934544 	5.48849619 	0.5 	10.0% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	-0.14 	-0.16 	0.45 	1.88 	0.29 	0.22 	12.51 	0.39 	23.71 	13 	12.95 	6.41 	3.7 	1.29 	0.04 	0 	3.08 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:08 	2022-03-30 09:00:18 	198.0 \ 198.0 	0.50591000 	0.50859000 	5.01051240 	5.46080404 	0.45 	9.0% 	(strategy <d150s1 M+>) 	Auto Price Down 	-0.14 	-0.16 	0.45 	1.88 	0.18 	0.22 	12.39 	0.5 	23.71 	13 	12.95 	6.41 	3.7 	1.31 	0.04 	0 	3.32 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:10 	2022-03-30 09:00:18 	198.0 \ 198.0 	0.50559000 	0.50853000 	5.00734314 	5.50914486 	0.5 	10.0% 	(strategy <d150s1.2 M+>) 	Auto Price Down 	-0.14 	-0.16 	0.45 	1.88 	0.18 	0.22 	12.39 	0.5 	23.71 	13 	12.95 	6.41 	3.7 	1.3 	0.04 	0 	3.1 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:14 	2022-03-30 09:00:18 	99.0 \ 99.0 	0.50558000 	0.50871000 	2.50362205 	2.77332618 	0.27 	10.8% 	(strategy <d120s1.5 M+>) 	Auto Price Down 	-0.12 	-0.15 	0.5 	1.9 	0.27 	0.22 	12.39 	0.5 	23.71 	13 	12.95 	6.29 	3.69 	1.31 	0.04 	0 	3.14 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:17 	2022-03-30 09:00:17 	99.0 \ 99.0 	0.50485000 	0.50838000 	2.50000710 	2.80935321 	0.31 	12.4% 	(strategy <d150s1.5 M+>) 	Sell Price 	-0.11 	-0.13 	0.56 	1.93 	0.3 	0.22 	12.39 	0.5 	23.71 	13 	12.95 	6.29 	3.66 	1.48 	0.04 	0 	3.56 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:12 	2022-03-30 09:00:16 	198.0 \ 198.0 	0.50558000 	0.50826000 	5.00724410 	5.45758800 	0.45 	9.0% 	(strategy <d180s1 M+>) 	Auto Price Down 	-0.14 	-0.16 	0.5 	1.9 	0.23 	0.22 	12.39 	0.5 	23.71 	13 	12.95 	6.29 	3.7 	1.31 	0.04 	0 	3.15 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:19 	2022-03-30 09:00:16 	198.0 \ 198.0 	0.50484000 	0.50802000 	4.99991517 	5.54933669 	0.55 	11.0% 	(strategy <d180s1.2 M+>) 	Sell Price 	-0.11 	-0.13 	0.56 	1.93 	0.32 	0.22 	12.39 	0.5 	23.71 	13 	12.95 	6.29 	3.66 	1.48 	0.05 	0 	3.6 	10.2 m 	120.2 m
DUSK 	2022-03-30 08:59:21 	2022-03-30 09:00:16 	99.0 \ 99.0 	0.50444000 	0.50797000 	2.49797679 	2.80735537 	0.31 	12.4% 	(strategy <d180s1.5 M+>) 	Sell Price 	-0.12 	-0.14 	0.51 	1.95 	0.31 	0.22 	12.39 	0.5 	23.71 	13 	12.95 	6.29 	3.66 	1.49 	0.05 	0 	3.56 	10.2 m 	120.2 m
IOST 	2022-03-30 08:55:46 	2022-03-30 08:59:23 	1378.0 \ 1378.0 	0.03629500 	0.03574000 	2.50172579 	1.69723011 	-0.8 	-32.2% 	(strategy <d120s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03574 BidEMA: 0.03574 LastPrice = 0.03577 BuyPrice = 0.03629 (strategy <d120s1.5 M+>); StopLoss fixed: 0.03586 AllowedDrop: BUY -15.0% 	-0.15 	-0.16 	0.35 	1.69 	0.47 	0.22 	10.16 	1.34 	18.15 	14.99 	11.66 	5.92 	3.15 	1.57 	0.12 	0 	2.26 	18.1 m 	92.4 m
IOST 	2022-03-30 08:55:11 	2022-03-30 08:59:19 	2747.0 \ 2747.0 	0.03640000 	0.03586400 	5.00153982 	3.44974416 	-1.55 	-31.0% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03586 BidEMA: 0.03586 LastPrice = 0.03587 BuyPrice = 0.03640 (strategy <d120s1.2 M+>); StopLoss fixed: 0.03596 AllowedDrop: BUY -15.0% 	-0.12 	-0.13 	0.36 	1.73 	0.51 	0.22 	10.22 	1.29 	18.15 	14.99 	11.66 	5.92 	3.64 	1.58 	0.12 	0 	3.28 	18.1 m 	92.4 m
IOST 	2022-03-30 08:55:23 	2022-03-30 08:59:19 	2747.0 \ 2747.0 	0.03640000 	0.03586400 	5.00153982 	3.44974416 	-1.55 	-31.0% 	(strategy <d150s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03586 BidEMA: 0.03586 LastPrice = 0.03587 BuyPrice = 0.03640 (strategy <d150s1 M+>); StopLoss fixed: 0.03596 AllowedDrop: BUY -15.0% s 	-0.15 	-0.16 	0.36 	1.73 	0.51 	0.22 	10.22 	1.29 	18.15 	14.99 	11.66 	5.92 	3.54 	1.58 	0.12 	0 	2.17 	18.1 m 	92.4 m
IOST 	2022-03-30 08:55:23 	2022-03-30 08:59:19 	2747.0 \ 2747.0 	0.03640000 	0.03586400 	5.00153982 	3.44974416 	-1.55 	-31.0% 	(strategy <d150s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03586 BidEMA: 0.03586 LastPrice = 0.03587 BuyPrice = 0.03640 (strategy <d150s1.2 M+>); StopLoss fixed: 0.03596 AllowedDrop: BUY -15.0% 	-0.15 	-0.16 	0.36 	1.73 	0.57 	0.22 	10.22 	1.29 	18.15 	14.99 	11.66 	5.92 	3.4 	1.58 	0.11 	0 	2.17 	18.1 m 	92.4 m
IOST 	2022-03-30 08:55:37 	2022-03-30 08:59:19 	2747.0 \ 2747.0 	0.03640000 	0.03586400 	5.00153982 	3.44974416 	-1.55 	-31.0% 	(strategy <d180s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03586 BidEMA: 0.03586 LastPrice = 0.03587 BuyPrice = 0.03640 (strategy <d180s1 M+>); StopLoss fixed: 0.03596 AllowedDrop: BUY -15.0% s 	-0.15 	-0.16 	0.32 	1.7 	0.64 	0.22 	10.22 	1.29 	18.15 	14.99 	11.66 	5.92 	3.2 	1.58 	0.11 	0 	1.99 	18.1 m 	92.4 m
IOST 	2022-03-30 08:55:37 	2022-03-30 08:59:19 	2747.0 \ 2747.0 	0.03640000 	0.03586400 	5.00153982 	3.44974416 	-1.55 	-31.0% 	(strategy <d180s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03586 BidEMA: 0.03586 LastPrice = 0.03587 BuyPrice = 0.03640 (strategy <d180s1.2 M+>); StopLoss fixed: 0.03596 AllowedDrop: BUY -15.0% 	-0.15 	-0.16 	0.32 	1.7 	0.83 	0.22 	10.22 	1.29 	18.15 	14.99 	11.66 	5.92 	3.16 	1.58 	0.11 	0 	1.99 	18.1 m 	92.4 m
SKL 	2022-03-30 08:58:07 	2022-03-30 08:59:11 	443.0 \ 443.0 	0.22571000 	0.22691000 	5.00147629 	5.45287206 	0.45 	9.0% 	(strategy <d150s1 M+>) 	Auto Price Down 	-0.11 	-0.13 	0.54 	1.93 	0.48 	0.22 	7.32 	0.19 	25.06 	9.78 	7.56 	2.81 	1.37 	0.69 	0.05 	0 	1.53 	9.0 m 	284.8 m
SKL 	2022-03-30 08:58:36 	2022-03-30 08:59:11 	443.0 \ 443.0 	0.22556000 	0.22687000 	4.99815246 	5.49831190 	0.5 	10.0% 	(strategy <d180s1 M+>) 	Sell Price 	-0.16 	-0.18 	0.44 	1.87 	0.54 	0.22 	7.12 	0.38 	25.06 	9.78 	7.56 	2.81 	1.11 	0.5 	0.04 	0 	0.64 	9.0 m 	284.8 m
SKL 	2022-03-30 08:58:42 	2022-03-30 08:59:10 	444.0 \ 444.0 	0.22519000 	0.22661000 	5.00121769 	5.55145804 	0.55 	11.0% 	(strategy <d180s1.2 M+>) 	Sell Price 	-0.16 	-0.18 	0.43 	1.87 	0.33 	0.22 	7.12 	0.38 	25.06 	9.78 	7.56 	2.81 	1.36 	0.6 	0.04 	0 	0.66 	9.0 m 	284.8 m
CHZ 	2022-03-30 08:58:23 	2022-03-30 08:59:07 	313.0 \ 313.0 	0.31966000 	0.32151000 	5.00468007 	5.50345562 	0.5 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	-0.14 	-0.16 	0.43 	1.89 	0.49 	0.22 	5.43 	0 	21.19 	5.28 	5.28 	4.91 	3.86 	1.3 	0.06 	0 	7.13 	11.7 m 	650.6 m
ROSE 	2022-03-30 08:21:37 	2022-03-30 08:59:05 	171.0 \ 171.0 	0.29318000 	0.29391000 	2.50769168 	2.59236474 	0.08 	3.4% 	(strategy <d180s1.5 M+>) 	Auto Price Down 	0.07 	0.04 	0.6 	1.33 	0.61 	0.18 	3.73 	0.23 	12.62 	6.97 	4.08 	3.45 	1.64 	0.83 	0.06 	0 	3.47 	8.1 m 	95.2 m
CHZ 	2022-03-30 08:58:24 	2022-03-30 08:58:33 	314.0 \ 314.0 	0.31827000 	0.32028000 	4.99883773 	5.54977589 	0.55 	11.0% 	(strategy <d120s1.2 M+>) 	Sell Price 	-0.14 	-0.16 	0.43 	1.89 	0.54 	0.22 	5.24 	0.04 	21.19 	5.28 	5.28 	4.91 	3.86 	1.65 	0.06 	0 	7.78 	11.7 m 	650.6 m
RUNE 	2022-03-30 08:44:05 	2022-03-30 08:58:20 	8.0 \ 8.0 	12.40700000 	12.30500000 	4.96478512 	4.06970675 	-0.9 	-18.0% 	(strategy <d150s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 12.305 BidEMA: 12.305 LastPrice = 12.305 BuyPrice = 12.407 (strategy <d150s1.2 M+>); StopLoss fixed: 12.308 AllowedDrop: BUY -14.0% spre 	-0.15 	-0.17 	0.07 	1.26 	0.28 	0.17 	2.73 	1.17 	16.65 	6.5 	3.95 	1.85 	1.41 	0.35 	0.04 	0 	0.97 	18.2 m 	691.8 m
IOST 	2022-03-30 08:55:56 	2022-03-30 08:57:10 	2766.0 \ 2766.0 	0.03615000 	0.03647500 	5.00154482 	5.82014255 	0.82 	16.4% 	(strategy <d120s2 M+>) 	Sell Price 	-0.16 	-0.17 	0.31 	1.68 	1.62 	0.22 	10.23 	1.28 	18.15 	14.99 	11.66 	5.92 	2.84 	1.96 	0.12 	0 	2.93 	18.1 m 	92.4 m
IOST 	2022-03-30 08:55:53 	2022-03-30 08:57:00 	1382.0 \ 1382.0 	0.03617000 	0.03639400 	2.50034674 	2.76980138 	0.27 	10.8% 	(strategy <d150s1.5 M+>) 	Auto Price Down 	-0.16 	-0.17 	0.31 	1.68 	1.38 	0.22 	10.23 	1.28 	18.15 	14.99 	11.66 	5.92 	3.07 	1.92 	0.12 	0 	2.89 	18.1 m 	92.4 m
IOST 	2022-03-30 08:55:57 	2022-03-30 08:56:59 	2776.0 \ 2776.0 	0.03602700 	0.03635100 	5.00254782 	5.82160332 	0.82 	16.4% 	(strategy <d150s2 M+>) 	Sell Price 	-0.16 	-0.18 	0.31 	1.68 	0.28 	0.22 	10.23 	1.28 	18.15 	14.99 	11.66 	5.92 	2.84 	2.14 	0.12 	0 	3.56 	18.1 m 	92.4 m
IOST 	2022-03-30 08:56:07 	2022-03-30 08:56:59 	2776.0 \ 2776.0 	0.03602700 	0.03635100 	5.00254782 	5.82160332 	0.82 	16.4% 	(strategy <d180s2 M+>) 	Sell Price 	-0.16 	-0.18 	0.29 	1.66 	0.85 	0.22 	10.23 	1.28 	18.15 	14.99 	11.66 	5.92 	2.62 	1.72 	0.08 	0 	3.63 	18.1 m 	92.4 m
IOST 	2022-03-30 08:56:07 	2022-03-30 08:56:40 	1388.0 \ 1388.0 	0.03602700 	0.03627900 	2.50127391 	2.81090563 	0.31 	12.4% 	(strategy <d180s1.5 M+>) 	Sell Price 	-0.16 	-0.17 	0.29 	1.66 	1.31 	0.22 	10.23 	1.28 	18.15 	14.99 	11.66 	5.92 	2.69 	1.83 	0.11 	0 	3.63 	18.1 m 	92.4 m
CHZ 	2022-03-30 08:56:01 	2022-03-30 08:56:36 	320.0 \ 320.0 	0.31241000 	0.31422000 	5.00055942 	5.49955082 	0.5 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	-0.16 	-0.17 	0.3 	1.67 	0.81 	0.22 	3.07 	0.05 	21.19 	4.84 	3.12 	2.51 	1.43 	1.1 	0.12 	0 	2.09 	11.7 m 	650.6 m
CHZ 	2022-03-30 08:56:03 	2022-03-30 08:56:32 	320.0 \ 320.0 	0.31204000 	0.31385000 	4.99463706 	5.49372317 	0.5 	10.0% 	(strategy <d150s1 M+>) 	Sell Price 	-0.16 	-0.17 	0.29 	1.66 	0.43 	0.22 	3.07 	0.05 	21.19 	4.84 	3.12 	2.51 	1.43 	1.18 	0.1 	0 	2.11 	11.7 m 	650.6 m
CHZ 	2022-03-30 08:56:05 	2022-03-30 08:56:31 	321.0 \ 321.0 	0.31159000 	0.31355000 	5.00301991 	5.55191196 	0.55 	11.0% 	(strategy <d120s1.2 M+>) 	Sell Price 	-0.16 	-0.18 	0.29 	1.66 	0.36 	0.22 	3.07 	0.05 	21.19 	4.84 	3.12 	2.51 	1.44 	1.27 	0.08 	0 	2.24 	11.7 m 	650.6 m
IOST 	2022-03-30 08:55:09 	2022-03-30 08:56:18 	2745.0 \ 2745.0 	0.03643400 	0.03596800 	5.00256673 	3.64389936 	-1.36 	-27.2% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03597 BidEMA: 0.03597 LastPrice = 0.03597 BuyPrice = 0.03643 (strategy <d120s1 M+>); StopLoss fixed: 0.03600 AllowedDrop: BUY -15.0% s 	-0.11 	-0.12 	0.39 	1.75 	0.42 	0.22 	10.22 	1.29 	18.15 	14.99 	11.66 	5.92 	3.64 	1.37 	0.12 	0 	3.25 	18.1 m 	92.4 m
CHR 	2022-03-30 08:41:27 	2022-03-30 08:55:18 	177.0 \ 177.0 	0.56590000 	0.56110000 	5.01021829 	4.08082672 	-0.93 	-18.5% 	(strategy <d180s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.5611 BidEMA: 0.5611 LastPrice = 0.5612 BuyPrice = 0.5659 (strategy <d180s1 M+>); StopLoss fixed: 0.5614 AllowedDrop: BUY -14.0% spread 	-0.22 	-0.23 	0.04 	1.27 	0.24 	0.26 	2.75 	0.89 	12.07 	5.46 	3.8 	2.65 	1.13 	0.46 	0.1 	0 	0.83 	5.9 m 	124.2 m
RUNE 	2022-03-30 08:43:08 	2022-03-30 08:53:42 	8.0 \ 8.0 	12.42600000 	12.31400000 	4.97238816 	3.99722019 	-0.98 	-19.6% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 12.319 BidEMA: 12.319 LastPrice = 12.320 BuyPrice = 12.426 (strategy <d120s1 M+>); StopLoss fixed: 12.327 AllowedDrop: BUY -14.0% spread 	-0.15 	-0.17 	0.08 	1.28 	0.26 	0.21 	2.68 	1.22 	16.65 	6.5 	3.95 	2.08 	1.4 	0.62 	0.06 	0 	0.59 	18.2 m 	691.8 m
IOST 	2022-03-30 08:53:31 	2022-03-30 08:53:41 	2750.0 \ 2750.0 	0.03636600 	0.03657700 	5.00232513 	5.50233786 	0.5 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	-0.2 	-0.21 	0.23 	1.54 	0.25 	0.11 	9.7 	1.39 	18.15 	14.99 	11.24 	5.77 	3.18 	1.19 	0.05 	0 	3.94 	18.1 m 	92.4 m
DUSK 	2022-03-30 08:50:02 	2022-03-30 08:53:20 	201.0 \ 201.0 	0.49638000 	0.49801000 	4.99061445 	5.23829552 	0.25 	5.0% 	(strategy <d120s1 M+>) 	Auto Price Down 	-0.26 	-0.27 	0.08 	1.36 	0.11 	0.2 	10.8 	0.03 	19.51 	10.88 	10.73 	5.59 	3.75 	1.08 	0.05 	0 	2.95 	5.9 m 	115.9 m
DUSK 	2022-03-30 08:50:44 	2022-03-30 08:53:20 	202.0 \ 202.0 	0.49550000 	0.49787000 	5.00655182 	5.40502756 	0.4 	8.0% 	(strategy <d150s1.2 M+>) 	Auto Price Down 	-0.26 	-0.26 	0.09 	1.36 	0.72 	0.18 	10.43 	0.2 	19.51 	10.88 	10.65 	5.59 	3.36 	0.84 	0.05 	0 	3.06 	5.9 m 	115.9 m
DUSK 	2022-03-30 08:50:43 	2022-03-30 08:53:19 	202.0 \ 202.0 	0.49550000 	0.49787000 	5.00655182 	5.40502756 	0.4 	8.0% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	-0.25 	-0.25 	0.09 	1.36 	0.62 	0.18 	10.43 	0.2 	19.51 	10.88 	10.65 	5.59 	3.43 	0.93 	0.05 	0 	3.03 	5.9 m 	115.9 m
DUSK 	2022-03-30 08:50:50 	2022-03-30 08:53:19 	202.0 \ 202.0 	0.49550000 	0.49762000 	5.00655182 	5.35454776 	0.35 	7.0% 	(strategy <d150s1 M+>) 	Auto Price Down 	-0.26 	-0.26 	0.09 	1.37 	0.81 	0.18 	10.43 	0.2 	19.51 	10.88 	10.65 	5.59 	3.35 	0.83 	0.05 	0 	3.01 	5.9 m 	115.9 m
RUNE 	2022-03-30 08:43:03 	2022-03-30 08:53:14 	8.0 \ 8.0 	12.43600000 	12.32900000 	4.97638976 	4.04114179 	-0.94 	-18.8% 	(strategy <d150s1 M+>) 	StopLoss AutoActivated on price drop: BID = 12.330 BidEMA: 12.330 LastPrice = 12.331 BuyPrice = 12.436 (strategy <d150s1 M+>); StopLoss fixed: 12.337 AllowedDrop: BUY -14.0% spread 	-0.15 	-0.17 	0.08 	1.28 	0.63 	0.21 	2.68 	1.22 	16.65 	6.5 	3.95 	2.13 	1.4 	0.51 	0.06 	0 	0.48 	18.2 m 	691.8 m
RUNE 	2022-03-30 08:43:06 	2022-03-30 08:53:14 	8.0 \ 8.0 	12.43500000 	12.32900000 	4.97598960 	4.04874483 	-0.93 	-18.6% 	(strategy <d180s1 M+>) 	StopLoss AutoActivated on price drop: BID = 12.330 BidEMA: 12.330 LastPrice = 12.331 BuyPrice = 12.435 (strategy <d180s1 M+>); StopLoss fixed: 12.336 AllowedDrop: BUY -14.0% spread 	-0.15 	-0.17 	0.08 	1.28 	0.58 	0.21 	2.68 	1.22 	16.65 	6.5 	3.95 	2.08 	1.4 	0.51 	0.06 	0 	0.5 	18.2 m 	691.8 m
AUDIO 	2022-03-30 08:45:14 	2022-03-30 08:52:18 	84.0 \ 84.0 	1.18690000 	1.18930000 	4.98697399 	5.10873370 	0.12 	2.4% 	(strategy <d120s1 M+>) 	Auto Price Down 	-0.16 	-0.19 	0.11 	1.32 	1.3 	0.17 	5.59 	0.22 	14.3 	9.29 	5.82 	2.59 	2.12 	1.08 	0.04 	0.01 	2.2 	7.7 m 	96.0 m
AUDIO 	2022-03-30 08:45:17 	2022-03-30 08:52:18 	84.0 \ 84.0 	1.18690000 	1.18930000 	4.98697399 	5.10873370 	0.12 	2.4% 	(strategy <d150s1 M+>) 	Auto Price Down 	-0.16 	-0.18 	0.11 	1.32 	1.36 	0.17 	5.59 	0.22 	14.3 	9.29 	5.82 	2.59 	2.12 	0.99 	0.04 	0.01 	2.16 	7.7 m 	96.0 m
DGB 	2022-03-30 08:48:35 	2022-03-30 08:52:16 	2942.0 \ 2942.0 	0.03399000 	0.03410000 	5.00192897 	5.24542069 	0.24 	4.9% 	(strategy <d180s1.2 M+>) 	Auto Price Down 	-0.2 	-0.24 	0.02 	1.26 	1.01 	0.21 	2.74 	1.14 	14.73 	5.68 	3.93 	2.24 	1.41 	0.28 	0.03 	0.01 	0.6 	4.3 m 	69.8 m
DGB 	2022-03-30 08:48:39 	2022-03-30 08:52:12 	2942.0 \ 2942.0 	0.03399000 	0.03407000 	5.00192897 	5.15719600 	0.16 	3.1% 	(strategy <d150s1 M+>) 	Auto Price Down 	-0.21 	-0.25 	0.02 	1.26 	0.79 	0.21 	2.74 	1.14 	14.73 	4.64 	3.93 	2.24 	1.41 	0.29 	0.03 	0.02 	0.55 	3.5 m 	69.1 m
DGB 	2022-03-30 08:48:39 	2022-03-30 08:52:12 	2942.0 \ 2942.0 	0.03399000 	0.03407000 	5.00192897 	5.15719600 	0.16 	3.1% 	(strategy <d180s1 M+>) 	Auto Price Down 	-0.2 	-0.24 	0.02 	1.26 	0.79 	0.21 	2.74 	1.14 	14.73 	5.68 	3.93 	2.24 	1.41 	0.29 	0.03 	0.02 	0.55 	4.3 m 	69.8 m
AUDIO 	2022-03-30 08:45:25 	2022-03-30 08:52:08 	84.0 \ 84.0 	1.18500000 	1.18740000 	4.97899080 	5.10087819 	0.12 	2.4% 	(strategy <d180s1 M+>) 	Auto Price Down 	-0.16 	-0.19 	0.13 	1.32 	1.29 	0.17 	5.72 	0.09 	14.3 	9.44 	5.82 	2.59 	2.12 	1.02 	0.03 	0.01 	1.89 	9.3 m 	97.0 m
AUDIO 	2022-03-30 08:47:12 	2022-03-30 08:51:59 	85.0 \ 85.0 	1.17890000 	1.18270000 	5.01232913 	5.25503476 	0.24 	4.8% 	(strategy <d180s1.2 M+>) 	Auto Price Down 	-0.22 	-0.25 	0.01 	1.23 	1.11 	0.21 	5.73 	0.03 	14.3 	9.44 	6.06 	2.59 	2.12 	0.54 	0.09 	0 	1.89 	9.3 m 	97.0 m
IOST 	2022-03-30 08:50:09 	2022-03-30 08:50:17 	2803.0 \ 2803.0 	0.03568000 	0.03588700 	5.00255222 	5.50253233 	0.5 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	-0.25 	-0.27 	0.05 	1.34 	0.16 	0.2 	7.37 	1.66 	13.75 	10.7 	9.19 	3.81 	3.77 	1.15 	0.05 	0 	1.72 	11.2 m 	85.7 m
IOST 	2022-03-30 08:50:11 	2022-03-30 08:50:17 	2804.0 \ 2804.0 	0.03566800 	0.03587500 	5.00265386 	5.50283926 	0.5 	10.0% 	(strategy <d150s1 M+>) 	Sell Price 	-0.25 	-0.26 	0.05 	1.34 	0.17 	0.2 	7.37 	1.66 	13.75 	10.7 	9.19 	3.81 	3.75 	1.15 	0.05 	0 	1.76 	11.2 m 	85.7 m
SKL 	2022-03-30 08:48:49 	2022-03-30 08:49:30 	451.0 \ 451.0 	0.22178000 	0.22307000 	5.00313945 	5.50467855 	0.5 	10.0% 	(strategy <d150s1 M+>) 	Sell Price 	-0.19 	-0.23 	0.06 	1.32 	0.13 	0.21 	6.77 	0.07 	25.06 	9.78 	7.37 	2.67 	1.76 	0.45 	0.03 	0 	0.8 	8.6 m 	283.3 m
SKL 	2022-03-30 08:48:50 	2022-03-30 08:49:30 	451.0 \ 451.0 	0.22178000 	0.22307000 	5.00313945 	5.50467855 	0.5 	10.0% 	(strategy <d180s1 M+>) 	Sell Price 	-0.18 	-0.22 	0.06 	1.32 	0.16 	0.21 	6.77 	0.07 	25.06 	9.78 	7.37 	2.67 	1.76 	0.45 	0.05 	0 	0.76 	8.6 m 	283.3 m
NEO 	2022-03-30 08:43:24 	2022-03-30 08:48:21 	3.55 \ 3.55 	28.19000000 	28.28400000 	5.00572649 	5.25923344 	0.25 	5.1% 	(strategy <d150s1.2 M+>) 	Auto Price Down 	-0.15 	-0.17 	0.07 	1.26 	0.57 	0.19 	2.98 	0.17 	13.58 	8.64 	3.2 	1.83 	1.5 	1.19 	0.06 	0 	6.87 	9.3 m 	134.3 m
VET 	2022-03-30 08:46:40 	2022-03-30 08:48:04 	1294.0 \ 1294.0 	0.07729000 	0.07770000 	5.00266326 	5.45298047 	0.45 	9.0% 	(strategy <d180s1 M+>) 	Auto Price Down 	-0.22 	-0.25 	0.01 	1.23 	0.9 	0.21 	4.21 	0.6 	12.27 	9.62 	4.84 	2.83 	2.2 	0.66 	0.09 	0 	1.25 	18.9 m 	262.1 m
NEO 	2022-03-30 08:43:14 	2022-03-30 08:48:00 	3.54 \ 3.54 	28.21000000 	28.26600000 	4.99516727 	5.11343728 	0.12 	2.4% 	(strategy <d180s1 M+>) 	Auto Price Down 	-0.15 	-0.17 	0.08 	1.28 	1.38 	0.2 	2.98 	0.17 	13.58 	8.64 	3.2 	1.85 	1.43 	1.11 	0.06 	0 	5.73 	9.3 m 	134.3 m
NEO 	2022-03-30 08:43:14 	2022-03-30 08:48:00 	3.54 \ 3.54 	28.21000000 	28.26600000 	4.99516727 	5.11343728 	0.12 	2.4% 	(strategy <d150s1 M+>) 	Auto Price Down 	-0.15 	-0.17 	0.08 	1.28 	0.69 	0.2 	3.05 	0.1 	13.58 	8.64 	3.2 	1.85 	1.43 	1.11 	0.06 	0 	5.73 	9.3 m 	134.3 m
VET 	2022-03-30 08:46:42 	2022-03-30 08:47:54 	648.0 \ 648.0 	0.07716000 	0.07764000 	2.50098399 	2.77189985 	0.27 	10.8% 	(strategy <d120s1.5 M+>) 	Auto Price Down 	-0.22 	-0.25 	0.01 	1.23 	0.73 	0.21 	4.21 	0.6 	12.27 	9.62 	4.84 	2.83 	2.08 	0.83 	0.09 	0 	1.83 	18.9 m 	262.1 m
NEO 	2022-03-30 08:43:08 	2022-03-30 08:47:40 	3.54 \ 3.54 	28.21000000 	28.26600000 	4.99516727 	5.11343728 	0.12 	2.4% 	(strategy <d120s1 M+>) 	Auto Price Down 	-0.15 	-0.17 	0.08 	1.28 	0.34 	0.21 	3.05 	0.1 	13.58 	8.64 	3.2 	1.85 	1.39 	1.08 	0.06 	0 	4.22 	9.3 m 	134.3 m
ZRX 	2022-03-30 08:46:42 	2022-03-30 08:47:22 	133.3 \ 133.3 	0.75000000 	0.75470000 	5.00074950 	5.54702893 	0.55 	10.9% 	(strategy <d150s1.2 M+>) 	Sell Price 	-0.22 	-0.25 	0.01 	1.23 	0.25 	0.21 	2.51 	0.14 	9.59 	7.07 	2.64 	2.64 	1.66 	1.03 	0.09 	0 	2.1 	3.0 m 	50.0 m
